id,name,symbol,price,market_cap,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,platform,cmc_rank
3814,Celer Network,CELR,0.05171273661158,287779332.75855684,celer-network,33,2019-03-25T00:00:00.000Z,10000000000.0,5564960425.9024,10000000000.0,5564960425.9024,10000000000.0
2300,WAX,WAXP,0.18205523810766,284882808.16073054,wax,18,2017-12-21T00:00:00.000Z,3770303327.0,1564815223.7853355,3727214476.8138504,1564815223.7853355,3727214476.8138504
1816,Civic,CVC,0.4222578826961,282912781.406387,civic,60,2017-07-17T00:00:00.000Z,,670000000.0,1000000000.0,670000000.0,1000000000.0
1521,Komodo,KMD,2.20751836572946,277742998.18796706,komodo,30,2017-02-05T00:00:00.000Z,200000000.0,125816845.96594,125816845.96594,125816845.96594,125816845.96594
6210,The Sandbox,SAND,0.39599993087936,277947763.91345924,the-sandbox,71,2020-08-05T00:00:00.000Z,3000000000.0,701888415.2233225,3000000000.0,701888415.2233225,3000000000.0
4679,Band Protocol,BAND,13.32188897341903,273019225.81577426,band-protocol,120,2019-09-18T00:00:00.000Z,,20494032.5175,100000000.0,20494032.5175,100000000.0
4206,WINkLink,WIN,0.00086809196562,272240213.0786553,wink,24,2019-08-01T00:00:00.000Z,,313607571387.0,994855928116.2562,313607571387.0,994855928116.2562
1776,MCO,MCO,17.10264768331518,270116328.78694016,crypto-com,28,2017-07-03T00:00:00.000Z,,15793831.094963,31587682.363206,15793831.094963,31587682.363206
291,MaidSafeCoin,MAID,0.58682371545436,265568487.84767228,maidsafecoin,6,2014-04-28T00:00:00.000Z,,452552412.0,452552412.0,452552412.0,452552412.0
3437,ABBC Coin,ABBC,0.31377103678419,264819540.73574334,abbc-coin,35,2018-10-12T00:00:00.000Z,1500000000.0,843989755.8737545,1500000000.0,843989755.8737545,1500000000.0
2662,Haven Protocol,XHV,18.80516535213946,264286838.5377629,haven-protocol,8,2018-04-23T00:00:00.000Z,,14053949.199,14053949.199,14053949.199,14053949.199
3835,Orbs,ORBS,0.11769605354397,262456375.59063077,orbs,20,2019-04-03T00:00:00.000Z,,2229950518.201359,10000000000.0,2229950518.201359,10000000000.0
3992,COTI,COTI,0.38945079580928,260830868.75638127,coti,30,2019-06-04T00:00:00.000Z,2000000000.0,669740238.21,2000000000.0,669740238.21,2000000000.0
7824,Vai,VAI,0.87617972093189,260997561.31426638,vai,20,2020-12-01T00:00:00.000Z,0.0,297881308.0,297881308.0,297881308.0,297881308.0
9436,Dogelon Mars,ELON,5.2512808e-07,255667550.7090808,dogelon,13,2021-04-23T00:00:00.000Z,1000000000000000.0,486867033865492.0,1000000000000000.0,486867033865492.0,1000000000000000.0
2606,Wanchain,WAN,1.50077649568298,253674121.72531855,wanchain,22,2018-03-23T00:00:00.000Z,210000000.0,169028581.17449087,192128581.19449088,169028581.17449087,192128581.19449088
4761,NuCypher,NU,0.38545182245732,250061869.81918636,nucypher,25,2019-10-07T00:00:00.000Z,3885390082.0,648750000.0,1176034148.7110467,648750000.0,1176034148.7110467
2303,MediBloc,MED,0.09043279025663,247616870.8306833,medibloc,6,2017-12-22T00:00:00.000Z,,2738131491.110654,8388959432.110654,2738131491.110654,8388959432.110654
3351,ZB Token,ZB,0.53766882414173,249095949.71072137,zb-token,11,2018-09-27T00:00:00.000Z,,463288810.0,2100000000.0,463288810.0,2100000000.0
4747,Velas,VLX,0.11489438335149,244079406.2792145,velas,18,2019-10-03T00:00:00.000Z,,2124380663.0,2124380663.0,2124380663.0,2124380663.0
2758,Unibright,UBT,1.60501355140526,240752031.49658555,unibright,25,2018-05-21T00:00:00.000Z,150000000.0,149999999.24349335,150000000.0,149999999.24349335,150000000.0
1866,Bytom,BTM,0.16405045188606,234633141.42118156,bytom,60,2017-08-08T00:00:00.000Z,2100000000.0,1430249894.003,1677534825.0,1430249894.003,1677534825.0
7859,Badger DAO,BADGER,26.17249841672822,232484677.27873242,badger-dao,54,2020-12-04T00:00:00.000Z,21000000.0,8882785.03553712,21000000.0,8882785.03553712,21000000.0
5488,JUST,JST,0.10365645943935,234297463.52016857,just,68,2020-05-07T00:00:00.000Z,9900000000.0,2260326706.0,9900000000.0,2260326706.0,9900000000.0
2320,Utrust,UTK,0.51348383270622,231067724.717799,utrust,36,2017-12-29T00:00:00.000Z,500000000.0,450000000.0,500000000.0,450000000.0,500000000.0
5802,Sora,XOR,649.8334665340378,227441713.28691325,sora,8,2020-07-02T00:00:00.000Z,,350000.0,350000.0,350000.0,350000.0
2776,Travala.com,AVA,4.54312922593992,226554509.6626001,travala,29,2018-05-28T00:00:00.000Z,61228716.0,49867502.85883155,61112681.0,49867502.85883155,61112681.0
3884,Function X,FX,0.62407048584082,221777271.8757541,function-x,10,2019-04-25T00:00:00.000Z,1893022625.0,355372152.51727545,378604525.462891,355372152.51727545,378604525.462891
5221,Handshake,HNS,0.56431413597951,217539131.49516132,handshake,14,2020-02-22T00:00:00.000Z,2040000000.0,385492968.588439,385492968.588439,385492968.588439,385492968.588439
5026,Orchid,OXT,0.56906422172605,209179103.1895544,orchid,52,2019-12-16T00:00:00.000Z,,367584352.0,1000000000.0,367584352.0,1000000000.0
1993,Kin,KIN,0.0001355437258,205770847.53418776,kin,20,2017-09-27T00:00:00.000Z,10000000000000.0,1518114145968.0,10000000000000.0,1518114145968.0,10000000000000.0
2467,OriginTrail,TRAC,0.57161681955925,204303536.1256819,origintrail,10,2018-01-25T00:00:00.000Z,,357413443.9976974,500000000.0,357413443.9976974,500000000.0
541,Syscoin,SYS,0.33109357675237,202655039.34608743,syscoin,12,2014-08-20T00:00:00.000Z,888000000.0,612077834.1092864,612077834.1092864,612077834.1092864,612077834.1092864
5829,TrustSwap,SWAP,2.461789235528,202286237.8581583,trustswap,24,2020-07-10T00:00:00.000Z,100000000.0,82170412.86021072,99996804.21082039,82170412.86021072,99996804.21082039
7208,Polkastarter,POLS,2.99607343272563,199578937.61086875,polkastarter,30,2020-09-28T00:00:00.000Z,,66613500.0,100000000.0,66613500.0,100000000.0
1586,Ark,ARK,1.52151901102997,196566662.18939894,ark,24,2017-03-22T00:00:00.000Z,,129191065.48418085,157311962.0,129191065.48418085,157311962.0
1788,Metal,MTL,2.99274923347265,196290965.95723635,metal,24,2017-07-09T00:00:00.000Z,66588888.0,65588845.12,66588888.0,65588845.12,66588888.0
3217,Ontology Gas,ONG,0.74922854253066,196014285.51741362,ontology-gas,46,2018-08-23T00:00:00.000Z,,261621487.1570944,1000000000.0,261621487.1570944,1000000000.0
4191,Syntropy,NOIA,0.5058507546526,194456413.74715817,syntropy,8,2019-07-31T00:00:00.000Z,1000000000.0,384414596.5161282,1000000000.0,384414596.5161282,1000000000.0
5015,HEX,HEX,0.05397111172391,9359188471.3108,hex,28,2019-12-17T00:00:00.000Z,,173411074413.06497,175453179544.9985,173411074413.06497,175453179544.9985
8757,SafeMoon,SAFEMOON,8.84997389e-06,5181981554.31036,safemoon,12,2021-03-09T00:00:00.000Z,,585536366402812.0,1000000000000000.0,585536366402812.0,1000000000000000.0
7192,Wrapped BNB,WBNB,553.4830149384186,4308960482.286579,wbnb,771,2020-09-28T00:00:00.000Z,,7785172.02152265,7785172.02152265,7785172.02152265,7785172.02152265
5198,Creditcoin,CTC,5.55255572993811,3137030493.5722766,creditcoin,4,2020-01-31T00:00:00.000Z,2000000000.0,564970555.2090411,667469387.33,564970555.2090411,667469387.33
8642,Fei Protocol,FEI,0.94777007709138,1934805731.0749118,fei-protocol,14,2021-03-02T00:00:00.000Z,,2041429432.983002,2041429432.983002,2041429432.983002,2041429432.983002
5482,Counos X,CCXX,102.17946867174273,1823038491.387485,counos-x,9,2020-04-20T00:00:00.000Z,21000000.0,17841534.26403203,18402729.795,17841534.26403203,18402729.795
5804,DeFiChain,DFI,3.7189081875482,1548600157.0875046,defichain,16,2020-07-03T00:00:00.000Z,1200000000.0,416412581.056072,704532581.056072,416412581.056072,704532581.056072
9566,Liquity USD,LUSD,0.99234702193094,1462249352.184767,liquity-usd,6,2021-05-04T00:00:00.000Z,0.0,1473526216.0,1473526216.0,1473526216.0,1473526216.0
6941,Huobi BTC,HBTC,45262.55816079265,1444164084.4327686,huobi-btc,13,2020-09-08T00:00:00.000Z,6910.0,31906.37345999,31906.37345999,31906.37345999,31906.37345999
5514,The Transfer Token,TTT,13.35509768621071,1404043407.3255355,the-transfer-token,3,2020-04-29T00:00:00.000Z,2000000000.0,105131646.38063459,2000000000.0,105131646.38063459,2000000000.0
8085,stETH (Lido),STETH,3745.2367466478345,1297477900.5319796,steth,5,2020-12-23T00:00:00.000Z,141554.0,346434.14777271,346434.14777271,346434.14777271,346434.14777271
3951,Pirate Chain,ARRR,6.92393234832628,1256145898.129427,pirate-chain,12,2019-05-22T00:00:00.000Z,200000000.0,181420879.77406,181420879.77406,181420879.77406,181420879.77406
5326,Orbit Chain,ORC,2.33887234926484,1089885622.667285,orbit-chain,9,2020-03-16T00:00:00.000Z,1000000000.0,465987647.0,1000000000.0,465987647.0,1000000000.0
7096,Bridge Oracle,BRG,0.12818330756177,1025744259.9992243,bridge-oracle,22,2020-09-18T00:00:00.000Z,10000000000.0,8002167205.0,10000000000.0,8002167205.0,10000000000.0
268,WhiteCoin,XWC,1.32325210108108,957319143.3085634,whitecoin,19,2014-04-18T00:00:00.000Z,1000000000.0,723459379.0,923459380.0,723459379.0,923459380.0
2634,XinFin Network,XDC,0.07661328138992,939765379.4652197,xinfin-network,22,2018-04-12T00:00:00.000Z,,12266350721.65,37666350716.1,12266350721.65,37666350716.1
7961,Venus BNB,vBNB,11.01705796664042,929036493.7733935,venus-bnb,1,2020-12-12T00:00:00.000Z,,84327095.0,84327095.0,84327095.0,84327095.0
3432,Rapids,RPD,0.06247547596785,870756404.813528,rapids,7,2018-10-11T00:00:00.000Z,30000000000.0,13937571364.1881,18548199019.1956,13937571364.1881,18548199019.1956
5830,NXM,NXM,129.62839537652584,832040570.7761931,nxm,1,2020-07-20T00:00:00.000Z,,6418659.80335097,6921616.596185,6418659.80335097,6921616.596185
3144,ThoreCoin,THR,8668.58666808144,751445290.2839211,thorecoin,1,2018-08-10T00:00:00.000Z,,86686.0215,100000.0,86686.0215,100000.0
3085,INO COIN,INO,4.14493641566208,746101735.7169763,ino-coin,5,2018-08-06T00:00:00.000Z,,180003180.0,1000000000.0,180003180.0,1000000000.0
4361,Bitpanda Ecosystem Token,BEST,1.84281167797165,726410820.243756,bitpanda-ecosystem-token,6,2019-10-18T00:00:00.000Z,,394186139.0,860463936.0,394186139.0,860463936.0
6432,ECOMI,OMI,0.00383326943523,637418355.9027476,ecomi,4,2020-08-10T00:00:00.000Z,750000000000.0,166285821196.0,750000000000.0,166285821196.0,750000000000.0
6945,Amp,AMP,0.05802677219357,582616697.5809121,amp,12,2020-09-08T00:00:00.000Z,92547638199.0,10040480894.532204,93415526761.01433,10040480894.532204,93415526761.01433
9040,Pundi X[new],PUNDIX,2.25258218727244,582273657.5831875,pundix-new,11,2021-03-31T00:00:00.000Z,258526640.0,258491637.23,258491637.23,258491637.23,258491637.23
7686,Bitcoin Cash ABC,BCHA,31.21374457718796,579730412.1462904,bitcoin-cash-abc-2,35,2020-11-16T00:00:00.000Z,21000000.0,18572921.0,18572921.0,18572921.0,18572921.0
3662,HedgeTrade,HEDG,1.60902383672242,561117245.2308648,hedgetrade,10,2019-01-03T00:00:00.000Z,,348731468.37517333,1000000000.0,348731468.37517333,1000000000.0
7857,Mirror Protocol,MIR,7.40367347458105,481608763.80281997,mirror-protocol,31,2020-12-04T00:00:00.000Z,,65049973.564653,370575000.0,65049973.564653,370575000.0
7960,Venus XVS,vXVS,2.11708442247653,475145566.49276584,venus-xvs,1,2020-12-12T00:00:00.000Z,,224433925.0,224433925.0,224433925.0,224433925.0
8526,Raydium,RAY,9.0871196765647,453177722.3224703,raydium,26,2021-02-19T00:00:00.000Z,555000000.0,49870337.186292,555000000.0,49870337.186292,555000000.0
3873,botXcoin,BOTX,0.25514,416414582.09769994,botxcoin,1,2019-04-18T00:00:00.000Z,,1632102305.0,5000000000.0,1632102305.0,5000000000.0
2349,Mixin,XIN,678.7835564887279,382506373.44549745,mixin,6,2018-01-09T00:00:00.000Z,1000000.0,563517.44203139,1000000.0,563517.44203139,1000000.0
5614,Zelwin,ZLW,5.359900508161,378857402.13874006,zelwin,14,2020-05-21T00:00:00.000Z,300000000.0,70683663.1691,300000000.0,70683663.1691,300000000.0
9025,Tribe,TRIBE,1.50032940869313,372628413.39242405,tribe,14,2021-03-30T00:00:00.000Z,1000000000.0,248364400.0,1000000000.0,248364400.0,1000000000.0
6783,Axie Infinity,AXS,6.35054799659495,364648529.469962,axie-infinity,36,2020-08-31T00:00:00.000Z,270000000.0,57420010.0,270000000.0,57420010.0,270000000.0
8296,KLAYswap Protocol,KSP,45.14449896590566,351425049.8306454,klayswap-protocol,6,2021-01-20T00:00:00.000Z,126141000.0,7784449.0,126141000.0,7784449.0,126141000.0
5618,Dawn Protocol,DAWN,4.87137215074318,341134582.2266842,dawn-protocol,12,2020-05-27T00:00:00.000Z,93468683.0,70028437.91654073,93468683.89919634,70028437.91654073,93468683.89919634
6724,Klever,KLV,0.09672774464919,328643711.1986921,klever,26,2020-09-09T00:00:00.000Z,10000000000.0,3397615776.017622,10000000000.0,3397615776.017622,10000000000.0
8857,Anchor Protocol,ANC,5.24752518385755,326908607.3558687,anchor-protocol,13,2021-03-17T00:00:00.000Z,1000000000.0,62297672.884259,1000000000.0,62297672.884259,1000000000.0
5279,Sologenic,SOLO,1.55382694312546,310768197.94420516,sologenic,14,2020-03-06T00:00:00.000Z,400000000.0,200001808.0,399996399.1748,200001808.0,399996399.1748
9020,Toko Token,TKO,2.81993373351496,305962810.08637315,tokocrypto,10,2021-04-07T00:00:00.000Z,500000000.0,108500000.0,500000000.0,108500000.0,500000000.0
9119,Alien Worlds,TLM,0.33605994307253,297546654.9992607,alien-worlds,10,2021-04-06T00:00:00.000Z,10000000000.0,885397564.1335,5173104184.3145,885397564.1335,5173104184.3145
2137,Electroneum,ETN,0.01598873088056,285622192.16475403,electroneum,27,2017-11-02T00:00:00.000Z,21000000000.0,17863968960.29,17863968960.29,17863968960.29,17863968960.29
1004,Hellenic Coin,HNC,4.05982178042322,283824974.42499,helleniccoin,2,2015-07-21T00:00:00.000Z,,69910698.0,69910698.0,69910698.0,69910698.0
7431,Akash Network,AKT,4.84675266739707,283879117.4786943,akash-network,6,2020-10-16T00:00:00.000Z,388539008.0,58570993.190612,136559912.810817,58570993.190612,136559912.810817
5631,Orion Protocol,ORN,11.1773148213341,283780845.9988515,orion-protocol,16,2020-07-16T00:00:00.000Z,100000000.0,25389000.0,100000000.0,25389000.0,100000000.0
8438,Hoge Finance,HOGE,0.00064574516633,264905484.93623507,hoge-finance,8,2021-02-12T00:00:00.000Z,1000000000000.0,410232238271.0,410232238271.0,410232238271.0,410232238271.0
7102,Linear,LINA,0.07059920290148,254807266.18985263,linear,41,2020-09-18T00:00:00.000Z,10000000000.0,3609208825.564672,10000000000.0,3609208825.564672,10000000000.0
7654,RedFOX Labs,RFOX,0.19333464378248,253655199.57694304,redfox-labs,5,2020-11-12T00:00:00.000Z,2000000000.0,1312000760.0,2000000000.0,1312000760.0,2000000000.0
7281,Persistence,XPRT,14.67963108009521,252383034.48285598,persistence,3,2020-10-03T00:00:00.000Z,,17192736.868236,104117784.568236,17192736.868236,104117784.568236
2021,RChain,REV,0.50342376184165,243019344.08773345,rchain,3,2017-10-06T00:00:00.000Z,,482733161.4199296,870506349.5851371,482733161.4199296,870506349.5851371
5566,Keep Network,KEEP,0.46343911299362,235055774.61623666,keep-network,24,2020-05-13T00:00:00.000Z,1000000000.0,507198827.2588304,999848780.8,507198827.2588304,999848780.8
5616,MATH,MATH,2.04917651010659,234335965.13666394,math,11,2020-05-21T00:00:00.000Z,200000000.0,114356164.04,200000000.0,114356164.04,200000000.0
4890,Newscrypto,NWC,1.39605978279076,222522684.4316299,newscrypto,16,2019-11-06T00:00:00.000Z,280000000.0,159393377.8299961,279043025.4,159393377.8299961,279043025.4
3936,GNY,GNY,1.13511136436659,218368929.5995535,gny,8,2019-05-14T00:00:00.000Z,,192376657.0,400000000.0,192376657.0,400000000.0
8938,Ellipsis,EPS,1.73496549463903,208808818.36011028,ellipsis,8,2021-03-24T00:00:00.000Z,,120353297.51820466,295403424.3573726,120353297.51820466,295403424.3573726
2943,Rocket Pool,RPL,19.97889838345032,205377928.9011775,rocket-pool,8,2018-07-17T00:00:00.000Z,,10279742.404181,17922514.606585,10279742.404181,17922514.606585
2982,MVL,MVL,0.01600280021741,204292040.8940298,mvl,8,2018-07-27T00:00:00.000Z,,12766018329.203,30000000000.0,12766018329.203,30000000000.0
7455,Audius,AUDIO,1.69384716197196,203261659.4366352,audius,21,2020-10-20T00:00:00.000Z,,120000000.0,1000000000.0,120000000.0,1000000000.0
8119,SafePal,SFP,1.82752607628276,197677404.52709392,safepal,25,2020-12-28T00:00:00.000Z,500000000.0,108166667.0,500000000.0,108166667.0,500000000.0
6950,Perpetual Protocol,PERP,8.97121242904224,195532107.40875018,perpetual-protocol,26,2020-09-08T00:00:00.000Z,,21795505.22912153,150000000.0,21795505.22912153,150000000.0
2496,Polymath,POLY,0.31167717539145,192854667.03881466,polymath-network,31,2018-02-02T00:00:00.000Z,,618764164.5449315,1000000000.0,618764164.5449315,1000000000.0
7206,TitanSwap,TITAN,3.57672604373311,191012049.91569,titanswap,6,2020-09-28T00:00:00.000Z,,53404160.0,10000000000.0,53404160.0,10000000000.0
2273,Uquid Coin,UQC,18.98807464081423,189880746.4081423,uquid-coin,36,2017-12-13T00:00:00.000Z,,10000000.0,40000000.0,10000000.0,40000000.0
2165,ERC20,ERC20,0.16893674407999,190667501.91134343,erc20,17,2017-11-09T00:00:00.000Z,,1128632512.4217153,12999999994.06,1128632512.4217153,12999999994.06
3441,Divi,DIVI,0.08256414264044,189966617.48304218,divi,9,2018-10-12T00:00:00.000Z,,2300836796.7960505,2300836796.7960505,2300836796.7960505,2300836796.7960505
9421,Ampleforth Governance Token,FORTH,28.71519548816716,189072456.2346712,ampleforth-governance-token,33,2021-04-21T00:00:00.000Z,15000000.0,6584404.28561886,14998897.14455933,6584404.28561886,14998897.14455933
6841,Phala Network,PHA,1.05990160241019,188274964.35384822,phala-network,26,2020-09-13T00:00:00.000Z,,177634380.329,1000000000.0,177634380.329,1000000000.0
7962,Venus BTC,vBTC,904.4361004573335,186165509.1737357,venus-btc,1,2020-12-12T00:00:00.000Z,,205836.0,205836.0,205836.0,205836.0
4041,MX Token,MX,1.75022025429964,186414752.52556643,mx-token,10,2019-09-24T00:00:00.000Z,,106509310.5097,587194852.39,106509310.5097,587194852.39
2299,aelf,ELF,0.33721102953303,183604728.7977862,aelf,74,2017-12-21T00:00:00.000Z,1000000000.0,544480199.9864658,879999999.9864658,544480199.9864658,879999999.9864658
5964,Trust Wallet Token,TWT,0.73392853112847,184161897.3876487,trust-wallet-token,44,2020-07-30T00:00:00.000Z,,250926200.0,1000000000.0,250926200.0,1000000000.0
118,ReddCoin,RDD,0.0062452602156,179917910.24689355,redd,15,2014-02-10T00:00:00.000Z,,28808713173.7886,28808713173.7886,28808713173.7886,28808713173.7886
5370,Hive,HIVE,0.45311299093642,181647918.84196532,hive-blockchain,29,2020-03-26T00:00:00.000Z,,400888790.38,400888790.38,400888790.38,400888790.38
3801,BORA,BORA,0.21009323619577,179260845.07122955,bora,7,2019-03-18T00:00:00.000Z,,853244246.7790345,1205750000.0,853244246.7790345,1205750000.0
7758,Eauric,EAURIC,6.53084270385702,177903505.57537228,eauric,5,2020-11-23T00:00:00.000Z,114000000.0,27240513.0,31650114.0,27240513.0,31650114.0
2930,Everipedia,IQ,0.01803880742524,177884830.67139333,everipedia,17,2018-10-03T00:00:00.000Z,,9861230095.649,10019070763.694,9861230095.649,10019070763.694
1552,Enzyme,MLN,98.39640926189553,176398945.16940442,enzyme,33,2017-02-21T00:00:00.000Z,,1792737.62622673,1824437.31909865,1792737.62622673,1824437.31909865
2062,Aion,AION,0.35867881937641,176623161.53130007,aion,22,2017-10-18T00:00:00.000Z,,492427074.0,492427074.0,492427074.0,492427074.0
2444,CRYPTO20,C20,4.40556246803644,175276670.56455693,c20,6,2018-01-22T00:00:00.000Z,,39785310.46517604,40656081.98016719,39785310.46517604,40656081.98016719
4056,Ampleforth,AMPL,0.82651129650688,175411142.99141216,ampleforth,49,2019-06-28T00:00:00.000Z,395345189.0,212230787.08392707,327367478.6928739,212230787.08392707,327367478.6928739
8766,MyNeighborAlice,ALICE,10.09240361297405,175607822.86574847,myneighboralice,25,2021-03-10T00:00:00.000Z,100000000.0,17400000.0,100000000.0,17400000.0,100000000.0
1789,Populous,PPT,3.25743876037018,173465930.17889246,populous,18,2017-07-10T00:00:00.000Z,53252246.0,53252245.99438964,53252246.0,53252245.99438964,53252246.0
